url,label
https://api.twitter.com/0yimh5/9dfsf3gt/m42k,0
http://twitter.com.verify-secure.xyz/,1
https://blog.apple.com/uvj71puy5u,0
https://blog.amazon.dev,0
https://blog.microsoft.ai,0
https://app.facebook.in/4bsivc7/qcgf8jz55pa/jknyd9pyz,0
http://74.182.205.245/login,1
https://secure-netflix-login.ml/qh7m2ag,1
http://microsoft-secure-login.top/k0mau4shld/ovudahve89q/56plcy3096,1
http://net3lix-secure-login.info/,1
https://apple.in/sy7ve/1t4z8,0
https://www.twitter.io/nljdw/l6bnodwm,0
https://www.paypal.net/ca0i9aly,0
https://app.instagram.com/tfi/an2igw,0
https://www.microsoft.in/82yu,0
https://secure-google-login.ga/5uaxmm6iudhx/y8n55ku0l/la5oll,1
http://146.194.126.71/login,1
http://twitter.com.verify-secure.biz/,1
https://google.in/k9cliudt0yrr/rrrr/p501zp9,0
https://www.apple.io,0
https://secure-twitter-login.top/x9gku4/fzo19u29j7l/tbj5,1
https://blog.microsoft.org/rcy/07e6ivf,0
https://app.instagram.org/yolcm3098j/5ltj6bdw2xv,0
https://api.amazon.org/1elv6x707/8dphzwf2/kch,0
https://www.netflix.in/ki2aiz4nx,0
https://twitter.io/53h/6sjn1x,0
http://27.5.167.217/login,1
https://paypal.ai/ftlvurp/kcbis/qqm28iicthfv,0
https://app.instagram.in/48c9kqvtz8/0tw1omm66u7/1ty8bp0,0
https://app.apple.net/vitbqviq7e,0
http://bit.ly/i4rs11,1
http://181.127.34.50/login,1
http://twitter.com.verify-account.site/kkjher,1
https://api.apple.org/login,0
http://lusnnfswsb.top/51c7c%2F214bc8edc3,1
https://www.facebook.in/16fuv,0
http://fyhlsjrjcl.co/4e41d5%2Fe0c81d933%2F631d3f0%2F35a40%2Feaa5296,1
http://bit.ly/h032mw,1
https://api.instagram.co/ektsiang/l3ou99ns8okw,0
https://www.apple.ai/jxc1nk2mw71,0
http://bit.ly/pktf1g,1
https://app.netflix.ai/k21ytp5ppr7o/ilue2qaadb8b,0
https://api.amazon.ai/8sq8q8hf/3h381z,0
http://bit.ly/75jqkv,1
http://162.58.56.135/login,1
https://app.facebook.ai/152jdgst,0
https://google.io/iv4ibzas/67e2l0avtlfb/o99s1vv9,0
http://twitter-secure-login.biz/s9iz48ske/t6ekio1,1
https://secure-microsoft-login.ga/1io89ilh,1
http://instagr4m-secure-login.site/q5c/wm912n/cp9,1
https://blog.paypal.com/8ymip2k2xku5,0
http://ppkxpax.ml/881d19%2Fd2fb0ed4%2F5c48e17%2F7a8f3e7ed,1
https://amazon.ai,0
https://www.apple.in/ckaavzka3/cbev,0
https://app.twitter.in/0wezv0e08x3b/1qtkcwu4xbo5/l2cl2xmlod,0
http://bit.ly/m21720,1
http://google.com.verify-account.info/xj8q8o/qnj/qx8dfx,1
https://amazon.io,0
https://secure-paypal-login.ga/8t9gmwhxe,1
http://uhwqlrc.net/b4245%2Fded3bd%2Fee34a1,1
https://app.google.co/tnxx99fth,0
http://google.com.verify-account.site/u7oj/ud91rg5106t/4ksjak,1
https://www.paypal.co/3wrcg0/27kv1x,0
https://www.twitter.io/wq5fjw6l8b68/gxpaqrl1,0
http://twitter.com.verify-account.info/58tjaendpsv5/d7t,1
https://app.facebook.co/plj0y3kpzdpx/9vhjb,0
http://dcxtijt.ga/55b8c2%2Fc99c9f,1
http://tttkqiyib.info/c8d8af166%2Fb5c2%2F4db4%2F10fa7645%2Fccad,1
http://netfli9-secure-login.info/jmb,1
https://api.facebook.org/gz7/crg,0
https://www.apple.org/ajlf3hej4ee4,0
https://www.netflix.org/bl0vdtnd1j/njx,0
https://paypal.co/52pqjqe/dwb4x7geel6p,0
https://apple.co/zewjx2sa,0
http://87.216.198.167/login,1
https://secure-facebook-login.ga/,1
http://bit.ly/bj4ldf,1
https://api.apple.ai/login,0
https://instagram.co/ioq4/kr9utzmuv7xp,0
http://bit.ly/ej8oln,1
http://bit.ly/1monpc,1
https://app.google.in/pwl4ji,0
http://google-secure-login.xyz/2x6shct9r/h41jaxr8/1jlmm7,1
https://www.instagram.io/bjs53hzybn1,0
http://twitter-secure-login.cf/h8lf2vb/32u7p,1
http://apple-secure-login.top/xq6pulce9,1
https://apple.org/w5yz,0
http://bit.ly/1pd1qh,1
http://edprmiplofq.com/238572%2Fde5e2bd02d%2Faf59%2F5320c3d89a%2F2318%2Ffab6a387,1
http://bit.ly/gp6i2v,1
https://www.instagram.in/4pgm/fj7gvs9m7,0
https://blog.apple.com/ld1sucnhw/5fi,0
http://dngbsjs.net/523f8a02%2F78614%2F6a8e6df%2F7a0c339a1,1
https://api.microsoft.co/glvvc686r1/cf4q551svkb3/2b5my,0
https://google.ai,0
http://109.190.9.164/login,1
https://www.instagram.org,0
https://app.microsoft.net/6iub/q3n74198,0
http://156.65.77.135/login,1
https://blog.instagram.net/bh8/f7ekk,0
https://api.twitter.in/762yc,0
http://bit.ly/8i3sjv,1
http://microsoft-secure-login.top/,1
https://www.facebook.net/pc8jsr2jiku/ifkqiufmt/4eu,0
https://www.google.net/5vvmx4h93c,0
https://www.paypal.net/ns8z8n,0
http://facebook.com.verify-secure.site/9lhtg4unb,1
http://cqwpepiujv.biz/31a939e712%2Fa74105a5b%2Fad68%2F9df93d8,1
https://app.microsoft.ai,0
https://app.twitter.ai/v5f70sx/jmxegv8fu03e,0
https://blog.twitter.org/g7k/o0ykimoys9/me1niu8f,0
http://netflix-secure-login.info/,1
http://hxfggathx.ga/c6398dcd97%2Fd61882%2Fc8b6b28b,1
http://bit.ly/qenkfv,1
http://bit.ly/zbpfvx,1
https://api.microsoft.in/pmj2k/gema8wr,0
http://netflix.com.verify-account.top/mvws8bbn9/0gzue,1
http://157.158.217.203/login,1
http://npgfso.net/0479abbba%2F9714f%2F80a3bb%2F3aa46e5,1
https://amazon.co/login,0
http://microsoft.com.verify-account.site/t35mjp7wy/bbxpcd4zr,1
http://twitter.com.verify-account.tk/b62wl612i95w/airmo7kc1fg/a2uqdovixc,1
https://twitter.net/hhxbu52oy8h,0
https://www.google.co/nd570/qyom6,0
https://secure-twitter-login.biz/ef1ejxfk,1
https://api.instagram.com/wyk1xioh/q1fsmqt77/zjxp3js91lm,0
http://1w7tter-secure-login.ru/7tqkxjc/ms5vgb4,1
https://api.facebook.net/zfyrxf0z/8pxdgum0/i74ju,0
https://www.facebook.in/ersex2mcd/nvgczb4/kav5pttc,0
https://blog.instagram.com,0
http://102.86.114.173/login,1
http://twitter-secure-login.biz/yrbdh34v698,1
http://90.159.172.100/login,1
http://micrlso1t-secure-login.biz/gux/o12v5irziz/6gnvzb7aml,1
https://blog.google.com/e4r7c31c01yc/5coohsh/am7,0
http://172.81.6.94/login,1
https://facebook.net,0
https://app.netflix.dev/vd7zqyz/lf12w6g8t/5ua3,0
http://101.38.37.134/login,1
https://blog.twitter.org/gpplhe7ktt3y/64bl539blah/4gydaoly1uxx,0
http://payp8l-secure-login.site/e6kte9kxhkid/3pci0omrgt/z35u,1
http://171.24.253.94/login,1
http://facebook-secure-login.info/,1
http://bit.ly/ickg85,1
https://api.instagram.dev/fnw/0sgxeo44v1/5qfx,0
https://api.paypal.in/98xczmng/uytd7e/cwapn,0
https://app.twitter.ai,0
https://blog.google.com/iv9hbv77zes,0
https://blog.paypal.com/login,0
http://osaunu.dev/98d7b%2F74ec1ad3%2Fdff9f%2F8d5f%2Ffbcbfb4%2F4e1c03e84a,1
http://g2ogle-secure-login.biz/,1
http://66.48.80.18/login,1
https://blog.google.in/rkc496xr9i,0
http://netflix.com.verify-account.xyz/,1
https://blog.facebook.com/wfmvjz/6rro0dy/2hmrdqij,0
http://aplle-secure-login.cf/,1
http://googl6-secure-login.site/,1
https://secure-instagram-login.xyz/r82192t77,1
http://mdjwtof.co/bf863df503%2F2dc9e5,1
https://www.microsoft.co/wajs9/66f358uso,0
http://56.76.116.83/login,1
https://secure-facebook-login.xyz/6spy/3uvv2eyo/8bbp72495xn,1
http://twi1ter-secure-login.xyz/2bgpdel3s/g6sbeu8ve/o3c434,1
https://secure-instagram-login.ga/i2tdcw0f,1
https://app.apple.co/mst3b/zj42jnbw89,0
https://amazon.co,0
https://app.facebook.ai/s0zigxzaay/um6so8hne0ls/25ls,0
https://app.google.net/login,0
http://tzhkltw.com/4eec8%2F6e4b51,1
https://api.apple.co/login,0
https://secure-microsoft-login.ga/idg4irmz,1
http://isxiqrmr.cf/1edd760e%2F07e0%2F6d527%2F0a43ca,1
https://amazon.io,0
https://twitter.io/8h330mq4vn,0
https://blog.amazon.com/4a1x5ltc/voye4it9bn8r,0
https://app.instagram.io,0
https://secure-instagram-login.tk/,1
https://app.facebook.org/fsd8wo,0
https://google.net,0
http://bit.ly/xmna1n,1
https://secure-microsoft-login.tk/lof8grjuc8u/rj1w8us/m9vz2t7n8w6e,1
https://blog.microsoft.ai/2qy/jpoamexv6spg,0
http://4oogle-secure-login.biz/s73k,1
https://app.netflix.io/9jusl8/bhs/qkypr8iq6o2j,0
https://blog.facebook.com/wjdglr,0
https://secure-apple-login.xyz/,1
https://api.twitter.in/v2voey6ytjeq/rzhksmlqhbus,0
https://secure-instagram-login.top/s3h4,1
http://134.150.22.9/login,1
http://wgacdpxlhk.net/f871b0%2F4ecbd4%2F442d7%2Fef5b57f401%2F5fdf%2F3af8b91ba2,1
https://api.paypal.io/6h2v1xk,0
https://secure-netflix-login.ru/m72p/ovn838s/0iy,1
http://tw0tter-secure-login.top/zjb538eixn1/jd3if95qv,1
http://vfkuyr.info/65b29c15e%2F4d56c6dbf8,1
https://blog.twitter.co/y92/vxw,0
http://jdxyxomiihp.ml/4370d24%2F4ffa%2Fe4dca15f,1
https://api.google.org/login,0
http://54.109.241.71/login,1
http://netflix.com.verify-login.site/o9kupbg2nv/uwbazm74j7,1
http://n6tfl20-secure-login.ml/c1pt7b0j9d5x,1
http://bit.ly/6a8sjo,1
https://www.facebook.net/qkxb0,0
https://api.facebook.ai/r6u9gelu/87h1ymnu52m,0
http://pa2pal-secure-login.info/,1
http://58.146.186.40/login,1
https://www.amazon.co/ackyrrzj,0
https://api.apple.co/ceyjkrdnj/xge/724duk3qi7c,0
http://tqvkaccuk.ai/252907705%2Fcb9f91,1
https://www.amazon.com/login,0
https://www.google.ai/w4w9ho225,0
http://dzylnmdmsy.org/7bdd%2Fcb349d0702%2F5cfea8%2F3170c,1
https://app.apple.dev/asygfj/00jelnrnx,0
https://secure-facebook-login.tk/fquy4t,1
http://paypal-secure-login.top/,1
https://blog.amazon.net/0qhi0ndzh6/dony8t9dr3ks,0
http://twi4ter-secure-login.tk/yrbib/cxblrdl1/6nazudxxpl3,1
https://apple.dev/phqs55a0b,0
https://apple.in/m594irryhkd6/61u4dapao5bm,0
https://amazon.com/h6mkbs78r8/oep8ze/qgz,0
http://google.com.verify-login.tk/gx3/zrkbn1/j4yhi8z,1
https://microsoft.io,0
http://amazon-secure-login.ml/wuuqx7ps,1
https://www.facebook.in/login,0
http://105.175.194.50/login,1
http://195.158.72.254/login,1
http://twitter.com.verify-login.info/wsqyqp1w55,1
http://twitter.com.verify-secure.ga/,1
http://bit.ly/tcoskv,1
https://www.netflix.io/4izjj3cg3/zklo,0
http://bit.ly/73ql9o,1
https://api.google.co/ok9l/uh264/iu00okopn5,0
https://app.twitter.co/un8sslni5e2e/182azqk,0
https://www.google.in/cgh9n0sz/ysjok1sxbu/q111px1,0
http://65.105.248.152/login,1
https://api.netflix.org/slx4,0
https://instagram.dev/24g1wfb1,0
https://twitter.in,0
http://bit.ly/kc5vwp,1
http://27.238.92.42/login,1
http://19.69.110.187/login,1
https://app.amazon.dev/aiz684e/8c2xt19wj2,0
http://orwxor.info/703b1ca5%2F85343b%2F6cbe47%2F5588fba027,1
http://facebook.com.verify-secure.ru/25re/13oopqv/4632zy40t7m9,1
http://pa7pal-secure-login.tk/lva7zfn,1
https://www.google.dev/1bfz/q9f/xwc,0
https://microsoft.co/46xckvc3b/e34/hmx,0
https://www.instagram.ai/73v84ke2d97o/sidw5k9tvq8,0
http://auhxsnrcqz.xyz/e0bc3%2F3025d%2F42431c%2F3c2f5f71d4%2F1a0ac142a,1
http://bit.ly/bywndm,1
https://www.netflix.in/9ydmw564alx,0
https://api.twitter.co/g108hroj25,0
https://www.facebook.io/af8/zoszo/jfqzl5,0
http://131.226.120.42/login,1
http://bit.ly/wlo3w8,1
http://twitter.com.verify-secure.ga/,1
https://www.microsoft.org/r7pv29/1r4,0
https://netflix.org/05zfut2k,0
https://secure-paypal-login.tk/,1
https://secure-instagram-login.cf/a0xgsgoxxbj/cnmw/3j3g3i7fj0u,1
https://api.netflix.io,0
https://api.twitter.co/w9tfx4ywnma,0
https://api.apple.net/arc9dtkaxsap/ccc1n/2av05yapln,0
https://blog.apple.ai/qt86ne6kwgp,0
http://117.171.54.105/login,1
http://imuvisse.org/6580%2Ff9e352,1
http://bukglu.cf/0f3d6f245%2F3e18c3%2F007c2d%2F044a6%2F24cf2060,1
https://blog.apple.net/sc9k6i/drv0bk/1m40upb03ax,0
http://paypal.com.verify-account.site/,1
https://twitter.net,0
https://www.instagram.in/uk0zazy/hj3t29n7ci/pm364yhzucug,0
http://microso9t-secure-login.info/bqqave0aqu/zx9s/rurxqocnc,1
https://blog.paypal.net/ncfi/f8cpujzzhem/gp8,0
http://bit.ly/4rx31b,1
https://paypal.net,0
https://secure-twitter-login.biz/mm6zxr9vkfq/3jq5smdrg,1
https://instagram.net/98m0gzem/nupqkikcg1ok/ax5tw,0
http://apple-secure-login.ml/,1
https://www.netflix.ai,0
https://microsoft.com/2ndqw/y91e/h4795p,0
http://spyzod.ru/1133%2F97aff6bf%2Fd47918a,1
https://api.microsoft.com/jymje2t2cgz,0
https://google.co/higztquu/ik62k29g/con,0
https://app.netflix.co/5el/j44vkzzl,0
http://29.172.7.19/login,1
https://api.instagram.com/gcdxaih,0
https://blog.facebook.net,0
https://api.apple.io/ymp4vpzutst,0
https://app.amazon.dev/1pky433c05k,0
http://189.127.181.65/login,1
https://blog.netflix.co,0
https://google.ai/xayhcu,0
https://secure-apple-login.tk/ne54/75p5rvqv,1
https://app.paypal.in,0
http://bit.ly/p2ll4p,1
http://netflix.com.verify-login.ru/a27vf777uxk/fdu6inyw6g,1
http://bit.ly/jdjbri,1
https://www.apple.com/login,0
https://api.netflix.io/5ufj,0
http://google.com.verify-login.ru/,1
http://67.248.240.146/login,1
https://paypal.dev/zcyzs2,0
http://87.0.242.129/login,1
https://app.netflix.dev/wvs/dq570d1w3qm/mu41n7o6,0
http://bit.ly/nw7eya,1
https://www.paypal.com/mc2qz1a3/31ayi9/5fsa9d6,0
http://google.com.verify-login.cf/,1
http://bit.ly/nzjho3,1
http://paypal-secure-login.xyz/t95spqf/mzq4837,1
http://5ns9agram-secure-login.xyz/vp1d,1
https://api.amazon.dev/x2b/a1569q,0
http://qbghzvtpiwug.ml/7a15%2Fbb6e686dee%2Fe10186a55,1
https://secure-apple-login.ru/b86ksly8xdcj/51xe1w/lj0zi,1
https://secure-google-login.biz/,1
http://dyitzwtu.dev/5f30393796%2Faf9ee3,1
http://cxgivo.site/4e3b0a222%2Fa48b90%2F7b8f%2F28354fc120,1
http://instagram.com.verify-login.site/mjhr6vyl,1
http://112.60.91.131/login,1
http://n03flix-secure-login.ru/,1
http://amazon.com.verify-account.biz/mv0k/ejdraz1eg,1
https://www.instagram.dev/login,0
http://xdhaukagmjef.tk/eeb1a1abdc%2F35cc5%2F9745efabd%2Fdf42,1
https://secure-amazon-login.cf/,1
https://www.instagram.net/q1p37w4bte6/mok/odrit2kehb,0
http://120.71.187.238/login,1
https://www.google.co,0
https://secure-paypal-login.ru/,1
http://amazon-secure-login.top/sfpd39l0o7/hmms6,1
http://twitter.com.verify-secure.site/,1
https://api.facebook.io/gxnsl9/yutfhdgz/uwd7jtm,0
http://bit.ly/nc20ri,1
https://api.instagram.com/4boh67wcnc/4ridmp,0
https://blog.paypal.org/0618xru6,0
http://gvhwtroby.ru/9a9b%2F2dbdd6c%2Fbc8b51c%2Faaa5c,1
https://app.twitter.dev/8knowcu/ozo160zs9/agais0r6mt,0
https://blog.instagram.io/login,0
https://app.amazon.com/1bochc3a/eymv8eh7yr,0
https://twitter.dev/ydshj/8llt92/3o7w11,0
https://www.netflix.co,0
https://app.instagram.dev/0ftditwj0izg,0
http://jgiwoataja.org/7bb510da04%2F5ab09ffd%2F1d3aad3%2F464b82%2F72f09,1
https://app.paypal.io/uh627xrc48w,0
http://ftsywtkpabkc.top/47738%2Fc8fe3%2Fa0690,1
http://bit.ly/u53rix,1
https://api.twitter.io/neap/0fhg7,0
http://bit.ly/9ux325,1
https://www.microsoft.ai/wcr/h6re4s8cpb/lyd30,0
http://bit.ly/l0g0go,1
https://www.apple.ai,0
http://2oogle-secure-login.cf/,1
https://instagram.net,0
https://secure-netflix-login.info/s43pzqb7gjb,1
https://app.apple.io/re89ztud/e8a/on6ozbj93r,0
https://api.instagram.io/punk/bfq68n,0
http://bit.ly/d0hf4r,1
https://google.net/fnl9p1x,0
https://www.instagram.net,0
http://gfsxkepfro.site/0f119%2F2220f2c8e%2Fe942e88%2Ff8b94df%2Feadd,1
https://app.amazon.dev/jus,0
https://blog.facebook.io,0
https://api.paypal.com/jjrwsnom,0
https://www.apple.dev,0
https://app.amazon.net/mm0bkxa,0
http://gguvtqmwc.tk/47ad61e5e%2Fc9ba38b%2Fe9cc%2F006a560ed%2F720ca5%2F3981,1
http://micro5oft-secure-login.info/,1
http://150.161.100.101/login,1
https://blog.twitter.com/1airbid/unjr,0
http://bit.ly/qgba9u,1
https://amazon.io,0
https://blog.netflix.io/ubjj/du6/jdedg4y,0
https://www.instagram.in/login,0
http://microsoft.com.verify-secure.tk/af4no/q750z00t15,1
http://187.12.129.228/login,1
https://www.facebook.net,0
https://secure-instagram-login.xyz/,1
http://bit.ly/rh4lnz,1
https://blog.amazon.ai,0
https://api.google.in/h8qn4,0
http://netflix.com.verify-login.top/,1
http://bit.ly/aoybua,1
https://app.apple.io,0
https://app.amazon.io/login,0
https://app.google.ai/login,0
http://paypal.com.verify-login.biz/,1
http://47.59.12.2/login,1
http://netflix.com.verify-secure.top/iivxbsv/e29y0,1
https://twitter.org/login,0
https://www.apple.org/8ycq354fu3xe,0
http://164.241.63.180/login,1
https://api.apple.co/1tjkn,0
http://google.com.verify-secure.biz/tzy61p,1
https://blog.microsoft.in/7wq19gxjn,0
https://netflix.io/u2ddyo7z,0
https://blog.twitter.ai/vs2i4/ix2/gotv,0
https://secure-netflix-login.ru/ht1nod2mfx7n,1
https://app.instagram.org/9dup,0
http://bit.ly/jikhny,1
https://api.amazon.org/qp1q1ozo9ky/kgg14,0
https://paypal.org/5yc394bl/38uwssspxegk,0
https://google.in/osoi5ltl6j2/si4tnw0i,0
https://app.netflix.dev/login,0
https://www.instagram.com/lpvy6k1l/03vrlv4sk7s/ohoqr9zk5hqw,0
https://amazon.io/a0s1470ddonz,0
http://fzfokrgj.biz/11e8142208%2F80cfdb%2F7f901fb%2F37465%2Fdcb111aa%2F1a0b1c870,1
http://69.101.129.91/login,1
http://bit.ly/t1ujtj,1
https://paypal.net/qvv7g7xfphen/un3,0
https://blog.microsoft.ai/login,0
https://api.apple.net/24f7wh/jh2h4nqrpv/htoh,0
https://www.netflix.dev/rosyic,0
https://app.google.dev/r6d4n1dhyr9,0
https://api.facebook.com/k09sa/sc03ug1/31yw,0
http://oxcdkxuxpqfg.org/8d4ed490a%2Fd2ace%2F38ba2,1
http://180.185.77.224/login,1
https://api.paypal.net/ncmiwtkhonf/c4ncwdq,0
https://api.instagram.ai/2fcxyq7ll7g3,0
https://api.amazon.co,0
https://app.google.com/gpqjl8m/v7jnc9/tvahwfm7,0
https://blog.twitter.com/feokk95,0
http://googl1-secure-login.xyz/,1
https://api.netflix.in/o5x6dmzr4iv5/gjknt,0
https://www.apple.org/nfldkf,0
https://www.facebook.dev/8qlfsx6vnk/68e4nigm/iqk281,0
http://hahrsnam.com/cc07c57f%2F92e8%2Fc407e04ab,1
https://paypal.org/d3hnd,0
https://blog.amazon.com,0
https://www.google.in/uc4/w0s49zr,0
http://etlepdxry.tk/bdc66d%2F3cbaa08%2F12f18e663,1
https://app.microsoft.in/3icjs332ay,0
https://twitter.ai,0
http://aiazon-secure-login.top/94hnogm86,1
https://app.apple.net/rxqecd/kvh9ltxqx,0
https://blog.google.co/6a3deicp0,0
http://pfnklebfwtvc.biz/ee713%2F49f491%2F2ce32b56%2F629b7047%2F9ad1,1
http://google.com.verify-login.xyz/1i5b9p/0y0eskgsrf/x0venm4uri,1
https://app.instagram.net,0
https://www.instagram.co/33nq,0
http://pzbvyvsfesrr.info/df0b8fb79%2F8fc577%2F2be8de8c%2F458b%2F5655aa38e7%2F00be93374b,1
https://app.facebook.dev/owx37hnri,0
https://secure-apple-login.xyz/60bpvxmlt,1
https://secure-twitter-login.ml/lnv2xqc/ocgwcrvdr98g/hpyi5,1
http://bit.ly/7syeaq,1
https://netflix.net/loenku0pe83/etps1ng,0
https://secure-netflix-login.cf/0aru1se/uvz/pjk9pmj5h,1
http://ijwobvvduak.dev/64f7f9a1%2Fc7310b97%2F2d30b%2Fb42a2a2%2F57658%2F73342a113,1
http://instagram.com.verify-account.ga/ekd90q4nxq/zh8cz9agdc30,1
https://api.netflix.io/w85g18di1f/70nccfgkn4/piguy,0
http://n0tflix-secure-login.ru/sa793,1
http://124.88.21.3/login,1
https://api.apple.dev,0
http://google.com.verify-login.ru/ag5kx/6xd84aitfhvq,1
https://api.paypal.net/ddo4qfp/ekv5go5uf,0
https://www.netflix.org,0
http://91.74.211.20/login,1
http://157.193.116.49/login,1
https://app.apple.org/4fe/j4sf558/rpmcf,0
http://twitter.com.verify-login.ml/yw3xmil/jeae7c,1
https://twitter.net/ywiqtcfm6l,0
https://blog.netflix.co/2skoo624/pikq366aaxo4/nfut7zcn,0
http://netfli0-secure-login.info/c3ftziot/s24z5,1
https://secure-google-login.xyz/01tdt333kz/e5qmnayk4nny,1
http://facebook.com.verify-secure.ml/ome1em7/s3cg5ylz3y/jg2equ9s13ap,1
http://bit.ly/v007ub,1
https://www.microsoft.dev,0
https://www.paypal.io/gt5ru0/tsi0fpn,0
https://blog.netflix.ai/nuq/xs4fanmu,0
https://api.microsoft.in/efmp5ad/qqmotoom,0
https://blog.google.ai/gvjpg0g9bs98,0
http://mzzxxxedykkg.tk/d8053%2F3c1baaee8%2F18cc1a75d%2F594837%2F319bd142a%2Fa6afcc178,1
http://bit.ly/k7l4tu,1
https://secure-facebook-login.biz/ro20ublb/v1kkcpuork/t8kkirxdnq7,1
https://www.facebook.org/ieprsgvqms9i,0
https://secure-apple-login.biz/lc46aooj/uupeqt/pu2w,1
https://app.paypal.com/u4a,0
http://bit.ly/917e77,1
http://bit.ly/fvjawp,1
https://app.twitter.org/otv8/k2ncoukbk,0
http://18.222.242.118/login,1
http://netflix.com.verify-account.ml/kc53kvtfei/6lu4tyzpv,1
http://111.173.208.76/login,1
http://paypal.com.verify-account.ml/8fmf5klub9yi/9wlv739b,1
http://bit.ly/owy37j,1
https://app.facebook.org/lekn4p7,0
http://bit.ly/zx3oy2,1
https://app.facebook.net/wz5dmoy4wr,0
http://0witte5-secure-login.ml/tcrhzru/ev2u/ivt5cy,1
http://42.217.190.97/login,1
https://app.paypal.dev/kpge0e/myn,0
http://twitter.com.verify-secure.ga/pkpz39pn/cfd5/r1dgtr0yki,1
http://twitter.com.verify-account.tk/qiilapvlecx,1
http://facebo9k-secure-login.ga/145l5/4k3o8kbhxnoy,1
http://164.136.213.41/login,1
https://secure-facebook-login.info/,1
https://secure-amazon-login.ru/jrt7r4wc87k0/o6u/ujgfrtlj,1
http://kxfzkfsoikqo.site/755a%2Faeaf8cb80e%2Faad4,1
http://twitter.com.verify-secure.top/soc8q01ieb/r0ye5zlv3/xb3kwo,1
http://apple.com.verify-secure.info/qfubq6p0qs/zvp/klenxk0h3vr,1
https://secure-paypal-login.ru/m1q0p7sdq0/hwwhf/scf,1
https://www.facebook.in/p9x9/23bqb5nemt7/oy6pbs47hi,0
https://google.dev/stjkce/uqdd,0
https://api.microsoft.io/mhh/uoawcvab,0
https://api.netflix.dev,0
https://secure-google-login.cf/,1
http://37.182.93.118/login,1
http://twitter.com.verify-account.biz/,1
https://app.paypal.dev/f3xkg,0
http://erkiuq.dev/9963f0%2Fa006da469%2Fe664%2Fdde02%2F5e24688a%2Fe723c756,1
https://app.microsoft.com/j2lzacxcn1m/961qvmg8je6,0
https://www.facebook.in/2q93z0vq,0
https://app.amazon.ai/sd4y0r/wln2d,0
https://blog.twitter.dev,0
http://bit.ly/8c7ab0,1
https://secure-apple-login.top/,1
https://app.netflix.dev/hxejx66l/r2d79dxx,0
https://secure-twitter-login.ml/1hqb4mseum/zhln9i,1
http://nujdorn.tk/2507569c%2F8019e%2F5e70a2e5%2Ffc6b2%2Fd6520%2Fd7929,1
https://blog.twitter.org/x2287u6hfaa,0
https://api.paypal.ai/login,0
https://api.apple.net/fp27wh3jwo8/dmpen4ld3a/qy2l9f,0
https://secure-netflix-login.ga/2s6uoqewuu/lryy,1
https://paypal.org/dm14as8h,0
https://app.microsoft.org/f6zzz/fz4/e3fjiip,0
